path,noisy_labels_1,noisy_labels_5,noisy_labels_25,noisy_labels_50
train/n01440764/n01440764_3375.jpeg,n01440764,n01440764,n01440764,n01440764
train/n01440764/n01440764_10969.jpeg,n01440764,n01440764,n01440764,n01440764
train/n01440764/n01440764_6248.jpeg,n01440764,n01440764,n03425413,n01440764
train/n01440764/n01440764_3308.jpeg,n01440764,n01440764,n01440764,n03394916
train/n01440764/n01440764_2427.jpeg,n01440764,n01440764,n01440764,n03000684
train/n01440764/n01440764_10449.jpeg,n01440764,n01440764,n01440764,n01440764
train/n01440764/n01440764_1666.jpeg,n01440764,n01440764,n01440764,n03394916
train/n01440764/n01440764_13495.jpeg,n01440764,n01440764,n02102040,n03425413
train/n01440764/n01440764_9788.jpeg,n01440764,n01440764,n01440764,n03000684
train/n01440764/n01440764_8288.jpeg,n01440764,n01440764,n01440764,n03445777
train/n01440764/n01440764_8528.jpeg,n01440764,n01440764,n03000684,n01440764
train/n01440764/ILSVRC2012_val_00034654.jpeg,n01440764,n01440764,n01440764,n02979186
train/n01440764/n01440764_9568.jpeg,n01440764,n01440764,n01440764,n01440764
train/n01440764/n01440764_4988.jpeg,n01440764,n01440764,n01440764,n03425413
train/n01440764/n01440764_9859.jpeg,n01440764,n01440764,n01440764,n01440764
train/n01440764/n01440764_12188.jpeg,n01440764,n01440764,n01440764,n01440764
train/n01440764/n01440764_3197.jpeg,n01440764,n01440764,n01440764,n03888257
train/n01440764/n01440764_12817.jpeg,n01440764,n01440764,n03445777,n01440764
train/n01440764/n01440764_6758.jpeg,n01440764,n01440764,n03394916,n01440764
train/n01440764/n01440764_8826.jpeg,n01440764,n01440764,n01440764,n01440764
train/n01440764/n01440764_724.jpeg,n01440764,n01440764,n03445777,n01440764
train/n01440764/n01440764_769.jpeg,n01440764,n01440764,n01440764,n01440764
train/n01440764/n01440764_97.jpeg,n01440764,n01440764,n02979186,n01440764
train/n01440764/n01440764_315.jpeg,n01440764,n01440764,n01440764,n01440764
train/n01440764/n01440764_8938.jpeg,n01440764,n01440764,n01440764,n03000684
train/n01440764/n01440764_8084.jpeg,n01440764,n01440764,n03394916,n03394916
train/n01440764/n01440764_17058.jpeg,n01440764,n01440764,n03888257,n02979186
train/n01440764/n01440764_3756.jpeg,n01440764,n01440764,n01440764,n03445777
train/n01440764/n01440764_5628.jpeg,n01440764,n01440764,n01440764,n01440764
train/n01440764/n01440764_3509.jpeg,n01440764,n01440764,n01440764,n01440764
train/n01440764/n01440764_6816.jpeg,n01440764,n01440764,n01440764,n03888257
train/n01440764/n01440764_9799.jpeg,n01440764,n01440764,n01440764,n01440764
train/n01440764/ILSVRC2012_val_00048969.jpeg,n01440764,n01440764,n01440764,n03028079
train/n01440764/n01440764_10043.jpeg,n01440764,n01440764,n01440764,n02102040
train/n01440764/n01440764_11607.jpeg,n01440764,n01440764,n01440764,n01440764
train/n02102040/n02102040_3183.jpeg,n02102040,n02102040,n02102040,n02102040
train/n02102040/n02102040_6489.jpeg,n02102040,n02102040,n02102040,n03445777
train/n02102040/n02102040_2493.jpeg,n02102040,n02102040,n02102040,n01440764
train/n02102040/ILSVRC2012_val_00004548.jpeg,n02102040,n02102040,n02102040,n02102040
train/n02102040/n02102040_6388.jpeg,n02102040,n02102040,n02102040,n02102040
train/n02102040/n02102040_917.jpeg,n02102040,n02102040,n02102040,n01440764
train/n02102040/n02102040_2977.jpeg,n02102040,n02102040,n02102040,n03028079
train/n02102040/n02102040_2248.jpeg,n02102040,n02102040,n02102040,n02102040
train/n02102040/n02102040_4435.jpeg,n02102040,n02102040,n02102040,n02102040
train/n02102040/n02102040_3084.jpeg,n02102040,n02102040,n03000684,n02102040
train/n02102040/n02102040_8255.jpeg,n02102040,n02102040,n02102040,n03888257
train/n02102040/n02102040_127.jpeg,n02102040,n02102040,n02102040,n02102040
train/n02102040/n02102040_6846.jpeg,n02102040,n03000684,n02102040,n02102040
train/n02102040/n02102040_2887.jpeg,n02102040,n02102040,n02102040,n03425413
train/n02102040/n02102040_1115.jpeg,n02102040,n02102040,n02102040,n02102040
train/n02102040/n02102040_314.jpeg,n02102040,n02102040,n03425413,n03888257
train/n02102040/n02102040_617.jpeg,n02102040,n02102040,n02102040,n02102040
train/n02102040/ILSVRC2012_val_00008334.jpeg,n02102040,n02102040,n02102040,n02102040
train/n02102040/n02102040_4705.jpeg,n02102040,n02102040,n02102040,n03417042
train/n02102040/n02102040_3593.jpeg,n02102040,n02102040,n02102040,n02102040
train/n02102040/n02102040_1114.jpeg,n02102040,n02102040,n02102040,n03888257
train/n02102040/n02102040_4557.jpeg,n02102040,n02102040,n02102040,n02102040
train/n02102040/n02102040_4053.jpeg,n02102040,n02102040,n02102040,n02102040
train/n02102040/n02102040_228.jpeg,n02102040,n02102040,n02102040,n03000684
train/n02102040/n02102040_4149.jpeg,n02102040,n02102040,n03888257,n02979186
train/n02102040/n02102040_505.jpeg,n02102040,n02102040,n03028079,n03417042
train/n02102040/n02102040_743.jpeg,n02102040,n02102040,n03000684,n02102040
train/n02102040/n02102040_3049.jpeg,n02102040,n02102040,n02102040,n02102040
train/n02102040/n02102040_338.jpeg,n02102040,n02102040,n02102040,n03028079
train/n02102040/n02102040_2696.jpeg,n02102040,n02102040,n02102040,n02102040
train/n02102040/n02102040_5666.jpeg,n02102040,n02102040,n02102040,n03028079
train/n02102040/n02102040_738.jpeg,n02102040,n02102040,n02102040,n02102040
train/n02102040/n02102040_5099.jpeg,n02102040,n02102040,n02979186,n02102040
train/n02102040/n02102040_4867.jpeg,n02102040,n02102040,n01440764,n02102040
train/n02102040/n02102040_7925.jpeg,n02102040,n02102040,n02102040,n01440764
train/n02102040/n02102040_2825.jpeg,n02102040,n02102040,n03888257,n03417042
train/n02102040/n02102040_3916.jpeg,n02102040,n02102040,n02102040,n03417042
train/n02102040/n02102040_4955.jpeg,n02102040,n02102040,n02102040,n03394916
train/n02102040/n02102040_3923.jpeg,n02102040,n02102040,n02102040,n02102040
train/n02102040/n02102040_766.jpeg,n02102040,n02102040,n02102040,n03028079
train/n02102040/n02102040_3065.jpeg,n02102040,n02102040,n02102040,n02102040
train/n02102040/n02102040_297.jpeg,n02102040,n02102040,n03417042,n02102040
train/n02102040/n02102040_1786.jpeg,n02102040,n03445777,n02102040,n03888257
train/n02102040/n02102040_2595.jpeg,n02102040,n02102040,n03425413,n02102040
train/n02102040/n02102040_5376.jpeg,n02102040,n02102040,n03028079,n03028079
train/n02102040/n02102040_334.jpeg,n02102040,n02102040,n01440764,n02102040
train/n02102040/n02102040_659.jpeg,n02102040,n02102040,n02102040,n02102040
train/n02102040/n02102040_3209.jpeg,n02102040,n02102040,n02102040,n03417042
train/n02102040/n02102040_573.jpeg,n02102040,n02102040,n02102040,n02102040
train/n02102040/n02102040_193.jpeg,n02102040,n02102040,n02102040,n02102040
train/n02102040/n02102040_1004.jpeg,n02102040,n02102040,n02102040,n02102040
train/n02102040/n02102040_1269.jpeg,n02102040,n03445777,n02102040,n02102040
train/n02102040/n02102040_2594.jpeg,n02102040,n02102040,n03000684,n03028079
train/n02102040/n02102040_5513.jpeg,n02102040,n02102040,n02102040,n02102040
train/n02102040/n02102040_2306.jpeg,n02102040,n02102040,n02102040,n02102040
train/n02102040/n02102040_3563.jpeg,n02102040,n02102040,n02102040,n03445777
train/n02102040/n02102040_2685.jpeg,n02102040,n02102040,n03888257,n03425413
train/n02102040/n02102040_8474.jpeg,n02102040,n02102040,n03425413,n02102040
train/n02102040/n02102040_6936.jpeg,n02102040,n02102040,n02102040,n02102040
train/n02102040/n02102040_1319.jpeg,n02102040,n02102040,n02102040,n03394916
train/n02102040/n02102040_3304.jpeg,n02102040,n02102040,n02102040,n02102040
train/n02102040/n02102040_5395.jpeg,n02102040,n02102040,n02102040,n02102040
train/n02102040/n02102040_5684.jpeg,n02102040,n02102040,n03445777,n02102040
train/n02102040/n02102040_6058.jpeg,n02102040,n02102040,n03425413,n01440764
train/n02102040/n02102040_3418.jpeg,n02102040,n02102040,n02102040,n02102040
train/n02102040/n02102040_853.jpeg,n02102040,n02102040,n03417042,n01440764
train/n02102040/n02102040_1147.jpeg,n02102040,n02102040,n02102040,n02102040
train/n02102040/n02102040_218.jpeg,n02102040,n02102040,n02102040,n03888257
train/n02102040/n02102040_63.jpeg,n02102040,n02102040,n01440764,n02102040
train/n02102040/n02102040_1183.jpeg,n02102040,n03000684,n02102040,n02979186
train/n02102040/n02102040_5128.jpeg,n02102040,n02102040,n02102040,n02102040
train/n02102040/ILSVRC2012_val_00035723.jpeg,n02102040,n02102040,n02102040,n02102040
train/n02102040/n02102040_163.jpeg,n02102040,n02102040,n03028079,n01440764
train/n02102040/n02102040_153.jpeg,n02102040,n02102040,n02102040,n01440764
train/n02102040/n02102040_2959.jpeg,n02102040,n02102040,n02102040,n02102040
train/n02102040/n02102040_797.jpeg,n02102040,n02102040,n03417042,n03888257
train/n02102040/n02102040_5145.jpeg,n02102040,n02102040,n02102040,n02102040
train/n02102040/n02102040_8236.jpeg,n02102040,n02102040,n02102040,n02102040
train/n02102040/n02102040_6738.jpeg,n02102040,n02102040,n02102040,n02102040
train/n02102040/n02102040_3963.jpeg,n02102040,n02102040,n02102040,n03417042
train/n02102040/ILSVRC2012_val_00044718.jpeg,n02102040,n02102040,n02102040,n02102040
train/n02102040/n02102040_203.jpeg,n02102040,n02102040,n02102040,n03000684
train/n02102040/n02102040_175.jpeg,n02102040,n02102040,n03000684,n03394916
train/n02102040/n02102040_5866.jpeg,n02102040,n02102040,n03425413,n02979186
train/n02102040/ILSVRC2012_val_00049218.jpeg,n02102040,n03425413,n02102040,n03888257
train/n02102040/n02102040_173.jpeg,n02102040,n02102040,n02102040,n02102040
train/n02102040/n02102040_4738.jpeg,n02102040,n02102040,n02102040,n03417042
train/n02102040/ILSVRC2012_val_00049523.jpeg,n02102040,n02102040,n03417042,n02102040
train/n02102040/n02102040_806.jpeg,n02102040,n02102040,n02102040,n02102040
train/n02102040/n02102040_6068.jpeg,n02102040,n02102040,n02102040,n02102040
train/n02102040/n02102040_4299.jpeg,n02102040,n02102040,n03417042,n02979186
train/n02102040/n02102040_429.jpeg,n02102040,n02102040,n02102040,n02102040
train/n02102040/n02102040_4205.jpeg,n02102040,n02102040,n02102040,n03394916
train/n02102040/n02102040_954.jpeg,n02102040,n02102040,n02102040,n01440764
train/n02102040/n02102040_5984.jpeg,n02102040,n03000684,n02102040,n03394916
train/n02102040/n02102040_4103.jpeg,n02102040,n02102040,n02102040,n02102040
train/n02102040/n02102040_2036.jpeg,n02102040,n02102040,n03445777,n02102040
train/n02102040/n02102040_5353.jpeg,n02102040,n02102040,n03394916,n03394916
train/n02102040/n02102040_6436.jpeg,n02102040,n02102040,n02102040,n02102040
train/n02102040/n02102040_585.jpeg,n02102040,n02102040,n02102040,n03425413
train/n02102040/n02102040_3263.jpeg,n02102040,n02102040,n02102040,n03445777
train/n02102040/n02102040_358.jpeg,n02102040,n02102040,n02102040,n03000684
train/n02102040/n02102040_7893.jpeg,n02979186,n02102040,n02102040,n02102040
train/n02102040/n02102040_2149.jpeg,n02102040,n03888257,n02979186,n02102040
train/n02102040/n02102040_249.jpeg,n02102040,n02102040,n02102040,n02102040
train/n02102040/n02102040_7567.jpeg,n02102040,n02102040,n02102040,n03028079
train/n02102040/n02102040_1976.jpeg,n02102040,n02102040,n03445777,n02102040
train/n02102040/n02102040_706.jpeg,n02102040,n02102040,n03000684,n02102040
train/n02102040/n02102040_1064.jpeg,n02102040,n02102040,n03394916,n02102040
train/n02102040/n02102040_6296.jpeg,n02102040,n02102040,n02102040,n01440764
train/n02102040/n02102040_637.jpeg,n02102040,n02102040,n01440764,n02102040
train/n02102040/n02102040_2429.jpeg,n02102040,n02102040,n02102040,n03888257
train/n02102040/n02102040_7688.jpeg,n02102040,n02102040,n03000684,n03888257
train/n02102040/n02102040_3974.jpeg,n02102040,n02102040,n02102040,n03028079
train/n02102040/n02102040_5908.jpeg,n02102040,n02102040,n03417042,n02102040
train/n02102040/n02102040_1515.jpeg,n02102040,n02102040,n02102040,n03028079
train/n02102040/n02102040_875.jpeg,n02102040,n02102040,n02102040,n02102040
train/n02102040/n02102040_4063.jpeg,n02102040,n02102040,n02102040,n02102040
train/n02102040/n02102040_2737.jpeg,n02102040,n02102040,n02102040,n03445777
train/n02102040/ILSVRC2012_val_00027918.jpeg,n02102040,n02102040,n02102040,n03028079
train/n02102040/n02102040_709.jpeg,n02102040,n02102040,n03888257,n03394916
train/n02102040/n02102040_2528.jpeg,n02102040,n02102040,n02102040,n02102040
train/n02102040/n02102040_1785.jpeg,n02102040,n02102040,n02102040,n02102040
train/n02102040/n02102040_3038.jpeg,n02102040,n02102040,n02102040,n01440764
train/n02102040/n02102040_3733.jpeg,n02102040,n02102040,n02102040,n01440764
train/n02102040/n02102040_4545.jpeg,n02102040,n02102040,n02102040,n02102040
train/n02102040/n02102040_609.jpeg,n02102040,n02102040,n02102040,n02102040
train/n02102040/n02102040_3335.jpeg,n02102040,n02102040,n02102040,n02102040
train/n02102040/n02102040_973.jpeg,n02102040,n02102040,n02102040,n02102040
train/n02102040/n02102040_3993.jpeg,n02102040,n02102040,n02102040,n03445777
train/n02102040/n02102040_7056.jpeg,n02102040,n02102040,n03445777,n02102040
train/n02102040/n02102040_3918.jpeg,n02102040,n02102040,n01440764,n02102040
train/n02102040/n02102040_2746.jpeg,n02102040,n02102040,n03394916,n03425413
train/n02102040/n02102040_5756.jpeg,n02102040,n02102040,n02979186,n03000684
train/n02102040/n02102040_1728.jpeg,n02102040,n02102040,n02102040,n02102040
train/n02102040/n02102040_7967.jpeg,n02102040,n02102040,n02102040,n03028079
train/n02102040/n02102040_6437.jpeg,n02102040,n02102040,n02979186,n02102040
train/n02102040/n02102040_2818.jpeg,n02102040,n02102040,n02102040,n03417042
train/n02102040/n02102040_1473.jpeg,n02102040,n02102040,n02102040,n03888257
train/n02102040/n02102040_398.jpeg,n02102040,n02102040,n02102040,n03028079
train/n02102040/n02102040_43.jpeg,n02102040,n02102040,n02102040,n02979186
train/n02102040/n02102040_1824.jpeg,n02102040,n02102040,n03028079,n02102040
train/n02102040/n02102040_8029.jpeg,n02102040,n03028079,n02102040,n03394916
train/n02102040/n02102040_645.jpeg,n02102040,n02102040,n02102040,n03445777
train/n02102040/n02102040_3295.jpeg,n02102040,n02102040,n02102040,n02102040
train/n02102040/n02102040_4555.jpeg,n02102040,n02102040,n02102040,n02102040
train/n02102040/n02102040_37.jpeg,n02102040,n02102040,n02102040,n03028079
train/n02102040/n02102040_4704.jpeg,n02102040,n02102040,n02102040,n02102040
train/n02102040/n02102040_4168.jpeg,n02102040,n02102040,n02102040,n02102040
train/n02102040/ILSVRC2012_val_00016833.jpeg,n02102040,n02102040,n02102040,n03417042
train/n02102040/n02102040_4015.jpeg,n02102040,n02102040,n03394916,n02102040
train/n02102040/n02102040_524.jpeg,n02102040,n02102040,n03888257,n02102040
train/n02102040/n02102040_83.jpeg,n02102040,n02102040,n01440764,n02102040
train/n02102040/n02102040_4263.jpeg,n02102040,n02979186,n02102040,n02102040
train/n02102040/n02102040_2035.jpeg,n02102040,n02102040,n02979186,n03425413
train/n02102040/n02102040_5247.jpeg,n02102040,n02102040,n02102040,n03417042
train/n02102040/n02102040_3496.jpeg,n02102040,n02102040,n02102040,n03888257
train/n02102040/n02102040_7408.jpeg,n02102040,n02102040,n03888257,n03425413
train/n02102040/n02102040_4879.jpeg,n02102040,n02102040,n02102040,n03000684
train/n02102040/n02102040_1859.jpeg,n02102040,n02102040,n02102040,n03394916
train/n02102040/n02102040_1629.jpeg,n02102040,n02102040,n01440764,n03394916
train/n02102040/n02102040_2216.jpeg,n02102040,n02102040,n02102040,n02102040
train/n02102040/n02102040_624.jpeg,n02102040,n02102040,n02102040,n02102040
train/n02102040/n02102040_616.jpeg,n02102040,n02102040,n02102040,n02102040
train/n02102040/n02102040_6777.jpeg,n02102040,n02102040,n02102040,n02102040
train/n02102040/n02102040_6866.jpeg,n02102040,n02102040,n02102040,n02102040
train/n02102040/n02102040_6503.jpeg,n02102040,n02102040,n02102040,n02102040
train/n02102040/n02102040_7486.jpeg,n02102040,n02102040,n02102040,n03888257
train/n02102040/n02102040_1078.jpeg,n02102040,n02102040,n03417042,n02979186
train/n02102040/n02102040_763.jpeg,n02102040,n02102040,n02102040,n02102040
train/n02102040/n02102040_1187.jpeg,n02102040,n02102040,n02102040,n02102040
train/n02102040/n02102040_565.jpeg,n02102040,n02102040,n02102040,n02102040
train/n02102040/n02102040_2883.jpeg,n02102040,n02102040,n03394916,n01440764
train/n02102040/n02102040_1259.jpeg,n02102040,n02102040,n02102040,n03394916
train/n02102040/n02102040_6968.jpeg,n02102040,n02102040,n03425413,n02102040
train/n02102040/n02102040_2079.jpeg,n02102040,n02102040,n02102040,n02102040
train/n02102040/n02102040_335.jpeg,n02102040,n02102040,n02102040,n02102040
train/n02102040/n02102040_2013.jpeg,n02102040,n02102040,n02102040,n02102040
train/n02102040/ILSVRC2012_val_00048914.jpeg,n02102040,n02102040,n03417042,n03028079
train/n02102040/n02102040_1217.jpeg,n02102040,n02102040,n03394916,n02102040
train/n02102040/n02102040_1263.jpeg,n02102040,n02102040,n02102040,n02102040
train/n02102040/n02102040_484.jpeg,n02102040,n02102040,n02102040,n02102040
train/n02102040/n02102040_7923.jpeg,n02102040,n02102040,n02102040,n03888257
train/n02102040/n02102040_5724.jpeg,n02102040,n02102040,n02102040,n02102040
train/n02102040/n02102040_2048.jpeg,n02102040,n02102040,n02102040,n02102040
train/n02102040/n02102040_6086.jpeg,n02102040,n02102040,n02102040,n03028079
train/n02102040/n02102040_1306.jpeg,n02102040,n02102040,n03394916,n02102040
train/n02102040/n02102040_7594.jpeg,n02102040,n02102040,n03000684,n01440764
train/n02102040/n02102040_649.jpeg,n02102040,n02102040,n03445777,n03888257
train/n02102040/n02102040_3668.jpeg,n02102040,n02102040,n03000684,n03417042
train/n02102040/n02102040_3715.jpeg,n02102040,n02102040,n02979186,n02102040
train/n02102040/n02102040_4068.jpeg,n02102040,n02102040,n03028079,n02979186
train/n02102040/n02102040_2743.jpeg,n02102040,n02102040,n02102040,n02102040
train/n02102040/n02102040_996.jpeg,n02102040,n02102040,n02102040,n03417042
train/n02102040/n02102040_3088.jpeg,n02102040,n02102040,n02102040,n02102040
train/n02102040/n02102040_604.jpeg,n02102040,n02102040,n03000684,n03028079
train/n02102040/n02102040_4625.jpeg,n02102040,n02102040,n02102040,n03000684
train/n02102040/n02102040_918.jpeg,n02102040,n02102040,n03417042,n02102040
train/n02102040/n02102040_1033.jpeg,n02102040,n02102040,n02102040,n03888257
